,OBJECTID,YEAR_,STATE,AGENCY,CAUSE,C_METHOD,OBJECTIVE,GIS_ACRES,DECADES,Shape__Area,Shape__Length
8442,206.66881719311212,44.93328387732194,2,3.3166247903554,1.0,6.0,1.0,1.000000307217189,1.6086062567873205,1.0001747871785418,1.0000034044587331
8443,206.6712365086153,44.93328387732194,2,3.3166247903554,1.0,1.0,1.0,1.0000003920481113,1.6086062567873205,1.0001858766130634,1.0000037132580841
8444,206.67365579579803,44.93328387732194,2,3.3166247903554,1.0,1.0,1.0,1.0000003983244337,1.6086062567873205,1.000186661852387,1.0000038442795174
8445,206.6760750546613,44.93328387732194,2,3.3166247903554,1.0,1.0,1.0,1.0000003858747597,1.6086062567873205,1.0001850844548565,1.0000038188765672
8446,206.67849428520617,44.93328387732194,2,3.3166247903554,1.0,8.0,1.0,1.0000003768118522,1.6086062567873205,1.0001831660878089,1.0000036854317733
8447,206.68091348743357,44.93328387732194,2,3.3166247903554,1.0,8.0,1.0,1.000000655638186,1.6086062567873205,1.000218835701278,1.000004307136856
8448,206.6833326613445,44.93328387732194,2,3.3166247903554,1.0,8.0,1.0,1.000000714456679,1.6086062567873205,1.000226397838806,1.000004452329407
8449,206.68575180694,44.93328387732194,2,3.3166247903554,1.0,6.0,1.0,1.0000003724639503,1.6086062567873205,1.0001834924622335,1.0000035613838838
8450,206.688170924221,44.93328387732194,2,1.4142135623730951,9.0,1.0,1.0,1.0000006141761775,1.6086062567873205,1.0002111970783698,1.0000042726890426
8451,206.69059001318854,44.93328387732194,2,3.3166247903554,2.0,1.0,1.0,1.0000006095825402,1.6086062567873205,1.000210415781132,1.0000041645946653
8452,206.69300907384363,44.93328387732194,2,3.3166247903554,9.0,6.0,1.0,1.0000004023123668,1.6086062567873205,1.0001845482580052,1.0000036559352525
8453,206.6954281061872,44.93328387732194,2,3.3166247903554,9.0,6.0,1.0,1.0000005393577953,1.6086062567873205,1.000202086606112,1.0000038349038245
8454,206.6978471102203,44.93328387732194,2,3.3166247903554,1.0,6.0,1.0,1.000000369006625,1.6086062567873205,1.0001805129708894,1.000003471081507
8455,206.70026608594387,44.93328387732194,2,3.3166247903554,1.0,6.0,1.0,1.0000006747371595,1.6086062567873205,1.0002196403701196,1.0000041405881186
8456,206.70268503335896,44.93328387732194,2,3.3166247903554,1.0,6.0,1.0,1.0000006906010448,1.6086062567873205,1.0002217190588925,1.0000045266790611
8457,206.70510395246654,44.93328387732194,2,3.3166247903554,1.0,6.0,1.0,1.0000005719919502,1.6086062567873205,1.0002064939689743,1.00000392256041
8458,206.7075228432676,44.93328387732194,2,3.3166247903554,5.0,8.0,1.0,1.0000003020047585,1.6086062567873205,1.0001741101091097,1.0000035542277976
8459,206.70994170576316,44.93328387732194,2,3.3166247903554,9.0,1.0,1.0,1.0000003431747442,1.6086062567873205,1.000179222877337,1.000003536197626
8460,206.71236053995418,44.93328387732194,2,3.3166247903554,1.0,3.0,1.0,1.0000003431104059,1.6086062567873205,1.0001791588484765,1.0000035598179882
8461,206.71477934584163,44.93328387732194,2,3.3166247903554,9.0,1.0,1.0,1.0000002812779922,1.6086062567873205,1.000171429388488,1.000003532060671
